""	"task"	"year"	"gini"	"pielou"	"simpson"	"task_size"	"task_age"	"pwc_size"	"CV"	"NLP"	"Methodology"
"469"	"Dimensionality Reduction"	"2016"	""	""	"1.0"	"1"	"2002.0"	"17276"	"1"	"0"	"1"
"470"	"Dimensionality Reduction"	"2017"	"0.0"	"1.0"	"1.0"	"2"	"2002.0"	"23430"	"1"	"0"	"1"
"471"	"Dimensionality Reduction"	"2018"	""	""	"1.0"	"1"	"2002.0"	"36754"	"1"	"0"	"1"
"472"	"Dimensionality Reduction"	"2019"	""	""	"1.0"	"1"	"2002.0"	"49025"	"1"	"0"	"1"
"473"	"Dimensionality Reduction"	"2020"	"0.19999999999999998"	"0.9609640474436812"	"0.8928571428571428"	"5"	"2002.0"	"63637"	"1"	"0"	"1"
"474"	"Distributed Computing"	"2015"	""	""	"1.0"	"1"	"2007.0"	"12115"	"0"	"0"	"0"
"475"	"Document Classification"	"2012"	"0.0"	"1.0"	"1.0"	"2"	"2010.0"	"4735"	"0"	"1"	"0"
"476"	"Document Classification"	"2013"	"0.0"	"1.0"	"1.0"	"2"	"2010.0"	"6822"	"0"	"1"	"0"
"477"	"Document Classification"	"2014"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	"2010.0"	"9766"	"0"	"1"	"0"
"478"	"Document Classification"	"2015"	""	""	"1.0"	"1"	"2010.0"	"12115"	"0"	"1"	"0"
"479"	"Document Classification"	"2016"	"0.2380952380952381"	"0.9615862351816213"	"0.8750000000000001"	"14"	"2010.0"	"17276"	"0"	"1"	"0"
"480"	"Document Classification"	"2017"	"0.41538461538461535"	"0.8850355544046854"	"0.6869918699186991"	"13"	"2010.0"	"23430"	"0"	"1"	"0"
"481"	"Document Classification"	"2018"	"0.375"	"0.9056295295188426"	"0.632967032967033"	"24"	"2010.0"	"36754"	"0"	"1"	"0"
"482"	"Document Classification"	"2019"	"0.38888888888888884"	"0.9016864143844197"	"0.6666666666666665"	"18"	"2010.0"	"49025"	"0"	"1"	"0"
"483"	"Document Classification"	"2020"	"0.3146853146853147"	"0.9281433773331552"	"0.664835164835165"	"22"	"2010.0"	"63637"	"0"	"1"	"0"
"484"	"Document Classification"	"2021"	"0.32"	"0.9172088932791936"	"0.7575757575757575"	"10"	"2010.0"	"37713"	"0"	"1"	"0"
"485"	"Document Layout Analysis"	"2019"	"0.0"	"1.0"	"1.0"	"2"	"2012.0"	"49025"	"1"	"0"	"0"
"486"	"Document Layout Analysis"	"2020"	"0.0"	"1.0"	"1.0"	"4"	"2012.0"	"63637"	"1"	"0"	"0"
"487"	"Document Layout Analysis"	"2021"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	"2012.0"	"37713"	"1"	"0"	"0"
"488"	"Document Text Classification"	"2019"	""	""	"1.0"	"1"	"2019.0"	"49025"	"1"	"1"	"0"
"489"	"Document Text Classification"	"2020"	"0.5"	"0.8112781244591328"	"0.8"	"4"	"2019.0"	"63637"	"1"	"1"	"0"
"490"	"Document Text Classification"	"2021"	""	""	"1.0"	"2"	"2019.0"	"37713"	"1"	"1"	"0"
"491"	"Domain Adaptation"	"2014"	"0.0"	"1.0"	"0.9999999999999999"	"6"	"2007.0"	"9766"	"1"	"0"	"1"
"492"	"Domain Adaptation"	"2015"	"0.3571428571428571"	"0.9196419449888662"	"0.7101449275362319"	"21"	"2007.0"	"12115"	"1"	"0"	"1"
"493"	"Domain Adaptation"	"2016"	"0.42528735632183906"	"0.8912761047769122"	"0.6323308270676692"	"29"	"2007.0"	"17276"	"1"	"0"	"1"
"494"	"Domain Adaptation"	"2017"	"0.5589622641509434"	"0.8322979265925621"	"0.456451088722782"	"106"	"2007.0"	"23430"	"1"	"0"	"1"
"495"	"Domain Adaptation"	"2018"	"0.6292134831460674"	"0.7923224636914524"	"0.40232629012596494"	"178"	"2007.0"	"36754"	"1"	"0"	"1"
"496"	"Domain Adaptation"	"2019"	"0.6602758943184475"	"0.7745624803714382"	"0.3832991610981859"	"329"	"2007.0"	"49025"	"1"	"0"	"1"
"497"	"Domain Adaptation"	"2020"	"0.7338766334129547"	"0.719519283010271"	"0.2839424693103182"	"647"	"2007.0"	"63637"	"1"	"0"	"1"
"498"	"Domain Adaptation"	"2021"	"0.6875000000000001"	"0.7492850865583437"	"0.34835985927290997"	"456"	"2007.0"	"37713"	"1"	"0"	"1"
"499"	"Dynamic graph embedding"	"2014"	""	""	"1.0"	"1"	"2018.0"	"9766"	"0"	"0"	"0"
"500"	"Dynamic graph embedding"	"2015"	""	""	"1.0"	"2"	"2018.0"	"12115"	"0"	"0"	"0"
"501"	"Dynamic graph embedding"	"2016"	""	""	"1.0"	"5"	"2018.0"	"17276"	"0"	"0"	"0"
"502"	"Dynamic graph embedding"	"2017"	""	""	"1.0"	"10"	"2018.0"	"23430"	"0"	"0"	"0"
"503"	"Dynamic graph embedding"	"2018"	""	""	"1.0"	"9"	"2018.0"	"36754"	"0"	"0"	"0"
"504"	"Dynamic graph embedding"	"2019"	""	""	"1.0"	"9"	"2018.0"	"49025"	"0"	"0"	"0"
"505"	"Dynamic graph embedding"	"2020"	""	""	"1.0"	"4"	"2018.0"	"63637"	"0"	"0"	"0"
"506"	"Dynamic graph embedding"	"2021"	"0.0"	"1.0"	"1.0"	"2"	"2018.0"	"37713"	"0"	"0"	"0"
"507"	"ECG Classification"	"2017"	""	""	"1.0"	"1"	"2017.0"	"23430"	"0"	"0"	"1"
"508"	"ECG Classification"	"2019"	""	""	"1.0"	"1"	"2017.0"	"49025"	"0"	"0"	"1"
"509"	"EEG"	"2015"	""	""	"1.0"	"1"	"2007.0"	"12115"	"0"	"0"	"1"
"510"	"EEG"	"2016"	""	""	"1.0"	"1"	"2007.0"	"17276"	"0"	"0"	"1"
"511"	"EEG"	"2017"	""	""	"1.0"	"2"	"2007.0"	"23430"	"0"	"0"	"1"
"512"	"EEG"	"2018"	""	""	"1.0"	"1"	"2007.0"	"36754"	"0"	"0"	"1"
"513"	"EEG"	"2019"	"0.4"	"0.8649735207179273"	"0.7575757575757577"	"5"	"2007.0"	"49025"	"0"	"0"	"1"
"514"	"EEG"	"2020"	"0.6666666666666666"	"0.6223659728744494"	"0.5294117647058822"	"9"	"2007.0"	"63637"	"0"	"0"	"1"
"515"	"EEG"	"2021"	"0.5"	"0.8112781244591328"	"0.8"	"4"	"2007.0"	"37713"	"0"	"0"	"1"
"516"	"Electromyography (EMG)"	"2020"	""	""	"1.0"	"1"	"2015.0"	"63637"	"0"	"0"	"0"
"517"	"Emotion Recognition"	"2015"	""	""	"1.0"	"1"	"2008.0"	"12115"	"1"	"1"	"0"
"518"	"Emotion Recognition"	"2016"	""	""	"1.0"	"1"	"2008.0"	"17276"	"1"	"1"	"0"
"519"	"Emotion Recognition"	"2017"	"0.7857142857142858"	"0.46343678232466695"	"0.44748858447488593"	"14"	"2008.0"	"23430"	"1"	"1"	"0"
"520"	"Emotion Recognition"	"2018"	"0.7837837837837838"	"0.4608389631980761"	"0.22927482833696197"	"37"	"2008.0"	"36754"	"1"	"1"	"0"
"521"	"Emotion Recognition"	"2019"	"0.634375"	"0.7143104232421839"	"0.30471656003570896"	"64"	"2008.0"	"49025"	"1"	"1"	"0"
"522"	"Emotion Recognition"	"2020"	"0.7581967213114754"	"0.5343570476126681"	"0.21725929818415365"	"61"	"2008.0"	"63637"	"1"	"1"	"0"
"523"	"Emotion Recognition"	"2021"	"0.6744186046511628"	"0.6588606007394243"	"0.2731166912850812"	"43"	"2008.0"	"37713"	"1"	"1"	"0"
"524"	"Extractive Text Summarization"	"2015"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	"2012.0"	"12115"	"0"	"1"	"0"
"525"	"Extractive Text Summarization"	"2017"	"0.0"	"0.9999999999999999"	"1.0"	"3"	"2012.0"	"23430"	"0"	"1"	"0"
"526"	"Extractive Text Summarization"	"2018"	""	""	"1.0"	"7"	"2012.0"	"36754"	"0"	"1"	"0"
"527"	"Extractive Text Summarization"	"2019"	"0.5333333333333333"	"0.7854752972273343"	"0.5952380952380952"	"10"	"2012.0"	"49025"	"0"	"1"	"0"
"528"	"Extractive Text Summarization"	"2020"	"0.24675324675324675"	"0.9484503122074789"	"0.7960526315789475"	"11"	"2012.0"	"63637"	"0"	"1"	"0"
"529"	"Extractive Text Summarization"	"2021"	""	""	"1.0"	"1"	"2012.0"	"37713"	"0"	"1"	"0"
"530"	"Face Detection"	"2012"	"0.0"	"1.0"	"1.0"	"2"	"2007.0"	"4735"	"1"	"0"	"0"
"531"	"Face Detection"	"2013"	"0.2222222222222222"	"0.9591479170272448"	"0.8999999999999999"	"6"	"2007.0"	"6822"	"1"	"0"	"0"
"532"	"Face Detection"	"2014"	"0.43478260869565216"	"0.8751821323026253"	"0.5657754010695188"	"23"	"2007.0"	"9766"	"1"	"0"	"0"
"533"	"Face Detection"	"2015"	"0.5117056856187291"	"0.8469604971876695"	"0.4907235621521336"	"46"	"2007.0"	"12115"	"1"	"0"	"0"
"534"	"Face Detection"	"2016"	"0.527336860670194"	"0.8489448345134638"	"0.42422087158929267"	"81"	"2007.0"	"17276"	"1"	"0"	"0"
"535"	"Face Detection"	"2017"	"0.6322751322751322"	"0.7639545013120848"	"0.32069811835287704"	"84"	"2007.0"	"23430"	"1"	"0"	"0"
"536"	"Face Detection"	"2018"	"0.5679347826086957"	"0.8086008338767794"	"0.3332283464566929"	"92"	"2007.0"	"36754"	"1"	"0"	"0"
"537"	"Face Detection"	"2019"	"0.5684587813620071"	"0.7971395561797238"	"0.2669856459330143"	"93"	"2007.0"	"49025"	"1"	"0"	"0"
"538"	"Face Detection"	"2020"	"0.4173611111111111"	"0.908333997700657"	"0.49992188720512426"	"80"	"2007.0"	"63637"	"1"	"0"	"0"
"539"	"Face Detection"	"2021"	"0.47985347985347987"	"0.8355338864562165"	"0.41721854304635764"	"42"	"2007.0"	"37713"	"1"	"0"	"0"
"540"	"Face Generation"	"2015"	"0.0"	"0.9999999999999999"	"1.0"	"3"	"2010.0"	"12115"	"1"	"0"	"0"
"541"	"Face Generation"	"2016"	""	""	"1.0"	"1"	"2010.0"	"17276"	"1"	"0"	"0"
"542"	"Face Generation"	"2017"	"0.3695652173913044"	"0.9026265019006441"	"0.6073478760045924"	"23"	"2010.0"	"23430"	"1"	"0"	"0"
"543"	"Face Generation"	"2018"	"0.3231707317073171"	"0.9358060043451906"	"0.6528155339805825"	"41"	"2010.0"	"36754"	"1"	"0"	"0"
"544"	"Face Generation"	"2019"	"0.43322981366459634"	"0.8996758276583817"	"0.5399449035812672"	"56"	"2010.0"	"49025"	"1"	"0"	"0"
"545"	"Face Generation"	"2020"	"0.4500537056928034"	"0.8898734863746803"	"0.5481735159817351"	"49"	"2010.0"	"63637"	"1"	"0"	"0"
"546"	"Face Generation"	"2021"	"0.3333333333333333"	"0.9289932003834288"	"0.7363636363636364"	"18"	"2010.0"	"37713"	"1"	"0"	"0"
"547"	"Face Recognition"	"2011"	"0.2"	"0.9709505944546688"	"0.9615384615384615"	"5"	"2001.0"	"359"	"1"	"0"	"0"
"548"	"Face Recognition"	"2012"	"0.0"	"1.0"	"1.0"	"6"	"2001.0"	"4735"	"1"	"0"	"0"
"549"	"Face Recognition"	"2013"	"0.47058823529411764"	"0.8409160494198366"	"0.7467700258397932"	"17"	"2001.0"	"6822"	"1"	"0"	"0"
"550"	"Face Recognition"	"2014"	"0.5885714285714285"	"0.7677628829843562"	"0.3963118731802004"	"35"	"2001.0"	"9766"	"1"	"0"	"0"
"551"	"Face Recognition"	"2015"	"0.6164556962025316"	"0.7647976022278897"	"0.2811641212776502"	"79"	"2001.0"	"12115"	"1"	"0"	"0"
"552"	"Face Recognition"	"2016"	"0.5922813569872394"	"0.8023980968405846"	"0.2962800234329232"	"119"	"2001.0"	"17276"	"1"	"0"	"0"
"553"	"Face Recognition"	"2017"	"0.6171105730427765"	"0.7962928262945614"	"0.27670906200317963"	"177"	"2001.0"	"23430"	"1"	"0"	"0"
"554"	"Face Recognition"	"2018"	"0.6272146383967471"	"0.8146919925941254"	"0.31168058538137283"	"313"	"2001.0"	"36754"	"1"	"0"	"0"
"555"	"Face Recognition"	"2019"	"0.616839762611276"	"0.8278057763268601"	"0.33810863513895706"	"337"	"2001.0"	"49025"	"1"	"0"	"0"
"556"	"Face Recognition"	"2020"	"0.6595498243311069"	"0.8057021029065542"	"0.2939522894359537"	"439"	"2001.0"	"63637"	"1"	"0"	"0"
"557"	"Face Recognition"	"2021"	"0.6357549857549858"	"0.8118267133543288"	"0.30513676988354244"	"260"	"2001.0"	"37713"	"1"	"0"	"0"
"558"	"Face Reconstruction"	"2015"	"0.30158730158730157"	"0.9406293985087261"	"0.81"	"18"	"2014.0"	"12115"	"1"	"0"	"0"
"559"	"Face Reconstruction"	"2016"	"0.2857142857142857"	"0.9165164431996023"	"0.7538461538461538"	"7"	"2014.0"	"17276"	"1"	"0"	"0"
"560"	"Face Reconstruction"	"2017"	"0.24761904761904763"	"0.963191577688335"	"0.8529980657640235"	"21"	"2014.0"	"23430"	"1"	"0"	"0"
"561"	"Face Reconstruction"	"2018"	"0.33714285714285713"	"0.9403614472296187"	"0.7433252427184467"	"35"	"2014.0"	"36754"	"1"	"0"	"0"
"562"	"Face Reconstruction"	"2019"	"0.4652014652014652"	"0.8776541991785929"	"0.5540983606557377"	"39"	"2014.0"	"49025"	"1"	"0"	"0"
"563"	"Face Reconstruction"	"2020"	"0.4211382113821138"	"0.9035102971583989"	"0.6216715976331361"	"41"	"2014.0"	"63637"	"1"	"0"	"0"
"564"	"Face Reconstruction"	"2021"	"0.26361655773420484"	"0.9559375681019547"	"0.7641509433962266"	"27"	"2014.0"	"37713"	"1"	"0"	"0"
"565"	"Face Verification"	"2009"	""	""	"1.0"	"1"	"2009.0"	"254"	"1"	"0"	"0"
"566"	"Face Verification"	"2011"	""	""	"1.0"	"1"	"2009.0"	"359"	"1"	"0"	"0"
"567"	"Face Verification"	"2012"	""	""	"1.0"	"1"	"2009.0"	"4735"	"1"	"0"	"0"
"568"	"Face Verification"	"2013"	"0.5714285714285714"	"0.72483409150576"	"0.6049382716049382"	"7"	"2009.0"	"6822"	"1"	"0"	"0"
"569"	"Face Verification"	"2014"	"0.5757575757575758"	"0.7455574250275929"	"0.55"	"11"	"2009.0"	"9766"	"1"	"0"	"0"
"570"	"Face Verification"	"2015"	"0.42276422764227645"	"0.8748910236411763"	"0.4401675831369469"	"41"	"2009.0"	"12115"	"1"	"0"	"0"
"571"	"Face Verification"	"2016"	"0.5252525252525253"	"0.8399536196566546"	"0.43146484096419924"	"55"	"2009.0"	"17276"	"1"	"0"	"0"
"572"	"Face Verification"	"2017"	"0.4840622683469237"	"0.8807836479857094"	"0.5397216274089938"	"71"	"2009.0"	"23430"	"1"	"0"	"0"
"573"	"Face Verification"	"2018"	"0.44871794871794873"	"0.9020559935634989"	"0.6010224494332074"	"104"	"2009.0"	"36754"	"1"	"0"	"0"
"574"	"Face Verification"	"2019"	"0.503584229390681"	"0.85662758204746"	"0.4495906432748539"	"62"	"2009.0"	"49025"	"1"	"0"	"0"
"575"	"Face Verification"	"2020"	"0.4929577464788733"	"0.8730467144267857"	"0.5545654565456546"	"71"	"2009.0"	"63637"	"1"	"0"	"0"
"576"	"Face Verification"	"2021"	"0.4502164502164501"	"0.8691820895832785"	"0.5076923076923078"	"33"	"2009.0"	"37713"	"1"	"0"	"0"
"577"	"Facial Expression Recognition"	"2013"	""	""	"1.0"	"1"	"2010.0"	"6822"	"1"	"0"	"0"
"578"	"Facial Expression Recognition"	"2015"	"0.34285714285714286"	"0.9236501981515562"	"0.7352941176470588"	"20"	"2010.0"	"12115"	"1"	"0"	"0"
"579"	"Facial Expression Recognition"	"2016"	"0.3735558408215662"	"0.9240652446026749"	"0.6416030534351147"	"41"	"2010.0"	"17276"	"1"	"0"	"0"
"580"	"Facial Expression Recognition"	"2017"	"0.35714285714285715"	"0.9228186100775865"	"0.7127272727272728"	"28"	"2010.0"	"23430"	"1"	"0"	"0"
"581"	"Facial Expression Recognition"	"2018"	"0.47560975609756095"	"0.8823505444954068"	"0.5231870525988174"	"82"	"2010.0"	"36754"	"1"	"0"	"0"
"582"	"Facial Expression Recognition"	"2019"	"0.48413631022326675"	"0.881230363683079"	"0.5070370370370368"	"74"	"2010.0"	"49025"	"1"	"0"	"0"
"583"	"Facial Expression Recognition"	"2020"	"0.5320278791901759"	"0.8620193414890915"	"0.5046165608092213"	"131"	"2010.0"	"63637"	"1"	"0"	"0"
"584"	"Facial Expression Recognition"	"2021"	"0.5394199785177228"	"0.8636392758560009"	"0.4375432868309093"	"133"	"2010.0"	"37713"	"1"	"0"	"0"
"585"	"Facial Landmark Detection"	"2014"	""	""	"1.0"	"1"	"2011.0"	"9766"	"1"	"0"	"0"
"586"	"Facial Landmark Detection"	"2015"	"0.35714285714285715"	"0.9166666666666666"	"0.7272727272727273"	"16"	"2011.0"	"12115"	"1"	"0"	"0"
"587"	"Facial Landmark Detection"	"2016"	"0.2916666666666667"	"0.9459577203309798"	"0.8311688311688312"	"16"	"2011.0"	"17276"	"1"	"0"	"0"
"588"	"Facial Landmark Detection"	"2017"	"0.39768339768339767"	"0.9136922547692224"	"0.6472813238770685"	"37"	"2011.0"	"23430"	"1"	"0"	"0"
"589"	"Facial Landmark Detection"	"2018"	"0.4683257918552036"	"0.8826484464539773"	"0.5563786008230454"	"52"	"2011.0"	"36754"	"1"	"0"	"0"
"590"	"Facial Landmark Detection"	"2019"	"0.4793103448275862"	"0.8589061717923028"	"0.5903825903825903"	"58"	"2011.0"	"49025"	"1"	"0"	"0"
"591"	"Facial Landmark Detection"	"2020"	"0.4358974358974359"	"0.895982307438332"	"0.6473369835739172"	"51"	"2011.0"	"63637"	"1"	"0"	"0"
"592"	"Facial Landmark Detection"	"2021"	"0.3128205128205128"	"0.9370821650913936"	"0.7041666666666666"	"26"	"2011.0"	"37713"	"1"	"0"	"0"
"593"	"Facial Recognition and Modelling"	"2009"	""	""	"1.0"	"1"	""	"254"	"1"	"0"	"0"
"594"	"Facial Recognition and Modelling"	"2011"	""	""	"1.0"	"3"	""	"359"	"1"	"0"	"0"
"595"	"Facial Recognition and Modelling"	"2012"	""	""	"1.0"	"1"	""	"4735"	"1"	"0"	"0"
"596"	"Facial Recognition and Modelling"	"2013"	""	""	"1.0"	"14"	""	"6822"	"1"	"0"	"0"
"597"	"Facial Recognition and Modelling"	"2014"	"0.9166666666666666"	"0.24988229283318544"	"0.5433962264150942"	"24"	""	"9766"	"1"	"0"	"0"
"598"	"Facial Recognition and Modelling"	"2015"	"0.8771929824561404"	"0.32167774879400934"	"0.310671256454389"	"38"	""	"12115"	"1"	"0"	"0"
"599"	"Facial Recognition and Modelling"	"2016"	"0.9400000000000001"	"0.17810654129291523"	"0.3613761202659729"	"50"	""	"17276"	"1"	"0"	"0"
"600"	"Facial Recognition and Modelling"	"2017"	"0.7804878048780489"	"0.5269222951610573"	"0.345706940874036"	"82"	""	"23430"	"1"	"0"	"0"
"601"	"Facial Recognition and Modelling"	"2018"	"0.7616279069767441"	"0.5594997296146546"	"0.3641555883801084"	"86"	""	"36754"	"1"	"0"	"0"
"602"	"Facial Recognition and Modelling"	"2019"	"0.7034883720930232"	"0.636322724675725"	"0.4143417366946779"	"86"	""	"49025"	"1"	"0"	"0"
"603"	"Facial Recognition and Modelling"	"2020"	"0.7325102880658436"	"0.6194371690912926"	"0.3351039378926401"	"81"	""	"63637"	"1"	"0"	"0"
"604"	"Facial Recognition and Modelling"	"2021"	"0.6530612244897959"	"0.6604820662019038"	"0.41360895779500434"	"49"	""	"37713"	"1"	"0"	"0"
"605"	"Federated Learning"	"2018"	"0.0"	"1.0"	"1.0"	"2"	"2016.0"	"36754"	"0"	"0"	"1"
"606"	"Federated Learning"	"2019"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	"2016.0"	"49025"	"0"	"0"	"1"
"607"	"Federated Learning"	"2020"	"0.0"	"0.9999999999999999"	"1.0"	"3"	"2016.0"	"63637"	"0"	"0"	"1"
"608"	"Federated Learning"	"2021"	"0.25"	"0.9463946303571861"	"0.8888888888888888"	"4"	"2016.0"	"37713"	"0"	"0"	"1"
"609"	"Few-Shot Image Classification"	"2014"	""	""	"1.0"	"1"	"2014.0"	"9766"	"1"	"0"	"1"
"610"	"Few-Shot Image Classification"	"2016"	"0.15909090909090906"	"0.9766146686727132"	"0.8962962962962963"	"11"	"2014.0"	"17276"	"1"	"0"	"1"
"611"	"Few-Shot Image Classification"	"2017"	"0.42857142857142855"	"0.8879858703789031"	"0.6679292929292929"	"23"	"2014.0"	"23430"	"1"	"0"	"1"
"612"	"Few-Shot Image Classification"	"2018"	"0.4904761904761905"	"0.8538076622651074"	"0.527511961722488"	"42"	"2014.0"	"36754"	"1"	"0"	"1"
"613"	"Few-Shot Image Classification"	"2019"	"0.6229665071770335"	"0.7837325937382079"	"0.34026996625421824"	"110"	"2014.0"	"49025"	"1"	"0"	"1"
"614"	"Few-Shot Image Classification"	"2020"	"0.6089716462124418"	"0.7959066468811836"	"0.39740425356863723"	"139"	"2014.0"	"63637"	"1"	"0"	"1"
"615"	"Few-Shot Image Classification"	"2021"	"0.5476190476190476"	"0.8409541533204692"	"0.4168241965973534"	"84"	"2014.0"	"37713"	"1"	"0"	"1"
"616"	"Few-Shot Learning"	"2014"	""	""	"1.0"	"1"	"2013.0"	"9766"	"1"	"0"	"1"
"617"	"Few-Shot Learning"	"2015"	""	""	"1.0"	"1"	"2013.0"	"12115"	"1"	"0"	"1"
"618"	"Few-Shot Learning"	"2016"	"0.3333333333333333"	"0.9211854965885543"	"0.8166666666666667"	"7"	"2013.0"	"17276"	"1"	"0"	"1"
"619"	"Few-Shot Learning"	"2017"	"0.5517241379310345"	"0.7799243698660426"	"0.5478827361563517"	"29"	"2013.0"	"23430"	"1"	"0"	"1"
"620"	"Few-Shot Learning"	"2018"	"0.730263157894737"	"0.6103459833451375"	"0.42880475129918344"	"76"	"2013.0"	"36754"	"1"	"0"	"1"
"621"	"Few-Shot Learning"	"2019"	"0.714795008912656"	"0.645407847864827"	"0.3847186313878651"	"187"	"2013.0"	"49025"	"1"	"0"	"1"
"622"	"Few-Shot Learning"	"2020"	"0.7226666666666667"	"0.6397842627581737"	"0.3780729771583429"	"250"	"2013.0"	"63637"	"1"	"0"	"1"
"623"	"Few-Shot Learning"	"2021"	"0.7003546099290779"	"0.6619032312871951"	"0.4048382662879136"	"188"	"2013.0"	"37713"	"1"	"0"	"1"
"624"	"Few-Shot Transfer Learning for Saliency Prediction"	"2015"	"0.2"	"0.9709505944546688"	"0.9615384615384615"	"5"	"2020.0"	"12115"	"1"	"0"	"0"
"625"	"Few-Shot Transfer Learning for Saliency Prediction"	"2016"	"0.5"	"0.8112781244591328"	"0.8"	"8"	"2020.0"	"17276"	"1"	"0"	"0"
"626"	"Few-Shot Transfer Learning for Saliency Prediction"	"2017"	""	""	"1.0"	"7"	"2020.0"	"23430"	"1"	"0"	"0"
"627"	"Few-Shot Transfer Learning for Saliency Prediction"	"2018"	""	""	"1.0"	"11"	"2020.0"	"36754"	"1"	"0"	"0"
"628"	"Few-Shot Transfer Learning for Saliency Prediction"	"2019"	""	""	"1.0"	"8"	"2020.0"	"49025"	"1"	"0"	"0"
"629"	"Few-Shot Transfer Learning for Saliency Prediction"	"2020"	"0.6363636363636364"	"0.6913698302025114"	"0.5845410628019324"	"11"	"2020.0"	"63637"	"1"	"0"	"0"
"630"	"Few-Shot Transfer Learning for Saliency Prediction"	"2021"	""	""	"1.0"	"4"	"2020.0"	"37713"	"1"	"0"	"0"
"631"	"Fine-Grained Image Classification"	"2013"	""	""	"1.0"	"1"	"2013.0"	"6822"	"1"	"0"	"1"
"632"	"Fine-Grained Image Classification"	"2014"	""	""	"1.0"	"2"	"2013.0"	"9766"	"1"	"0"	"1"
"633"	"Fine-Grained Image Classification"	"2015"	"0.4107142857142857"	"0.8831324901158997"	"0.64"	"16"	"2013.0"	"12115"	"1"	"0"	"1"
"634"	"Fine-Grained Image Classification"	"2016"	"0.0"	"1.0000000000000002"	"0.9999999999999998"	"5"	"2013.0"	"17276"	"1"	"0"	"1"
"635"	"Fine-Grained Image Classification"	"2017"	"0.5047619047619047"	"0.8340861375648659"	"0.5921052631578947"	"30"	"2013.0"	"23430"	"1"	"0"	"1"
"636"	"Fine-Grained Image Classification"	"2018"	"0.38935574229691877"	"0.9202309804838382"	"0.6784615384615386"	"63"	"2013.0"	"36754"	"1"	"0"	"1"
"637"	"Fine-Grained Image Classification"	"2019"	"0.58"	"0.821867060799746"	"0.37185780157667697"	"100"	"2013.0"	"49025"	"1"	"0"	"1"
"638"	"Fine-Grained Image Classification"	"2020"	"0.6141422959406373"	"0.8130305190315963"	"0.3785865938732181"	"158"	"2013.0"	"63637"	"1"	"0"	"1"
"639"	"Fine-Grained Image Classification"	"2021"	"0.5491803278688525"	"0.8518745502834667"	"0.4071561439982494"	"122"	"2013.0"	"37713"	"1"	"0"	"1"
"640"	"Gait Recognition"	"2016"	""	""	"1.0"	"1"	"2014.0"	"17276"	"1"	"0"	"0"
"641"	"Gait Recognition"	"2017"	""	""	"1.0"	"1"	"2014.0"	"23430"	"1"	"0"	"0"
"642"	"Gait Recognition"	"2018"	"0.0"	"1.0"	"1.0"	"2"	"2014.0"	"36754"	"1"	"0"	"0"
"643"	"Gait Recognition"	"2019"	"0.0"	"1.0"	"1.0"	"2"	"2014.0"	"49025"	"1"	"0"	"0"
"644"	"Gait Recognition"	"2020"	""	""	"1.0"	"1"	"2014.0"	"63637"	"1"	"0"	"0"
"645"	"Gait Recognition"	"2021"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	"2014.0"	"37713"	"1"	"0"	"0"
"646"	"Game of Football"	"2019"	""	""	"1.0"	"1"	"1997.0"	"49025"	"0"	"0"	"0"
"647"	"General Reinforcement Learning"	"2016"	""	""	"1.0"	"1"	"2009.0"	"17276"	"0"	"0"	"0"
"648"	"General Reinforcement Learning"	"2017"	"0.6"	"0.7219280948873623"	"0.7352941176470587"	"5"	"2009.0"	"23430"	"0"	"0"	"0"
"649"	"General Reinforcement Learning"	"2018"	""	""	"1.0"	"1"	"2009.0"	"36754"	"0"	"0"	"0"
"650"	"General Reinforcement Learning"	"2019"	""	""	"1.0"	"8"	"2009.0"	"49025"	"0"	"0"	"0"
"651"	"General Reinforcement Learning"	"2020"	""	""	"1.0"	"19"	"2009.0"	"63637"	"0"	"0"	"0"
"652"	"General Reinforcement Learning"	"2021"	""	""	"1.0"	"13"	"2009.0"	"37713"	"0"	"0"	"0"
"653"	"Generalized Few-Shot Classification"	"2019"	"0.20512820512820515"	"0.9686322539060781"	"0.8941798941798941"	"13"	"2019.0"	"49025"	"1"	"0"	"1"
"654"	"Generalized Few-Shot Classification"	"2020"	"0.42307692307692313"	"0.8777875964952415"	"0.7191489361702127"	"13"	"2019.0"	"63637"	"1"	"0"	"1"
"655"	"Generalized Few-Shot Classification"	"2021"	"0.0"	"1.0"	"1.0"	"2"	"2019.0"	"37713"	"1"	"0"	"1"
"656"	"Generalized Few-Shot Learning"	"2017"	"0.0"	"1.0"	"1.0"	"2"	"2017.0"	"23430"	"0"	"0"	"1"
"657"	"Generalized Few-Shot Learning"	"2018"	""	""	"1.0"	"1"	"2017.0"	"36754"	"0"	"0"	"1"
"658"	"Generalized Few-Shot Learning"	"2019"	"0.2"	"0.9709505944546688"	"0.9615384615384615"	"5"	"2017.0"	"49025"	"0"	"0"	"1"
"659"	"Generalized Few-Shot Learning"	"2020"	"0.0"	"1.0"	"1.0"	"2"	"2017.0"	"63637"	"0"	"0"	"1"
